Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur
General/GT,Pratt&Whitney,Pratt&Whitney Middletown,83,CT River,,126,3724,Y,SW001,11/10/11,10/31/11,10,N,1,4.86,7.52,10,4,0.05,0.5,0.6,0.006,0.018,0.0025,100.00%,100.00%,46,211,100.00%
General/GT,Pratt&Whitney,Pratt&Whitney Middletown,83,CT River,,126,3724,Y,SW004,11/10/11,10/31/11,10,N,0.9,4.86,6.42,59,30,0.095,1.5,0.23,0.029,0.304,0.0389,100.00%,100.00%,58,1945,100.00%
General/GT,Pratt&Whitney,Pratt&Whitney Middletown,83,CT River,,126,3724,Y,SW005,11/10/11,10/31/11,10,N,0.8,4.86,6.69,66,48,0.171,1.1,0.23,0.011,0.047,0.0025,100.00%,100.00%,12,477,100.00%
General/GT,Pratt&Whitney,Pratt&Whitney Middletown,83,CT River,,126,3724,Y,SW006,11/10/11,10/31/11,10,N,0.8,4.86,6.58,10,17,0.073,0.5,0.23,0.0025,0.014,0.0025,100.00%,100.00%,8,105,100.00%
General/GT,Pratt&Whitney,Pratt&Whitney Middletown,83,CT River,,126,3724,Y,SW007,11/10/11,10/31/11,10,N,0.8,4.86,6.92,10,1.2,0.016,0.5,0.48,0.0025,0.005,0.0025,100.00%,100.00%,84,343,100.00%
General/GT,Pratt&Whitney,Pratt&Whitney Middletown,83,CT River,,126,3724,Y,SW008,11/10/11,10/31/11,10,N,0.85,4.86,6.45,23,6,0.022,0.5,0.23,0.0025,0.051,0.0025,100.00%,100.00%,14,373,100.00%
General/GT,Pratt&Whitney,Pratt&Whitney Middletown,83,CT River,,126,3724,Y,SW009,11/10/11,10/31/11,10,N,0.8,4.86,5.87,71,51,0.263,1,0.23,0.009,0.136,0.0052,100.00%,100.00%,18,1112,100.00%
General/GT,"Amerbelle Textiles, LLC","Amerbelle Textiles, LLC",146,Hockanum River,,1758,2262,,DSN017,12/21/11,12/8/11,13,N,1,,5.6,14.3,2,0.025,0.92,0.89,0.005,0.45,0.01,,,,,
General/GT,"Amerbelle Textiles, LLC","Amerbelle Textiles, LLC",146,Hockanum River,,1758,2262,,DSN020,12/21/11,12/8/11,13,N,2,,5.05,29.5,16,0.08,1.91,0.78,0.03,0.17,0.01,,,,,
General/GT,"Amerbelle Textiles, LLC","Amerbelle Textiles, LLC",146,Hockanum River,,1758,2262,,DSN021,12/21/11,12/8/11,13,N,5.7,,6.55,477.8,33,0.27,3.03,0.1,0.02,0.12,0.01,,,,,
General/GT,"Amerbelle Textiles, LLC","Amerbelle Textiles, LLC",146,Hockanum River,,1758,2262,,DSN011,12/21/11,12/8/11,13,N,2.7,,4.02,127.5,4,0.1,1.41,0.53,0.005,4.91,0.02,,,,,
General/GT,"Amerbelle Textiles, LLC","Amerbelle Textiles, LLC",146,Hockanum River,,1758,2262,,DSN005,12/21/11,12/8/11,13,N,1.3,,5.46,12.1,0.5,0.025,1.09,0.88,0.005,0.49,0.01,,,,,
General/GT,"FedEx Ground Package System, Inc.","FedEx Ground Package System, Inc.",160,Unnamed Tributary to Roaring Brook,,1740,4215,N,DSN-001,11/10/11,11/1/11,9,N,0.7,6.5,6.75,14,2.5,0.005,0.11,0.005,0.0005,0.055,0.001,100.00%,100.00%,42,343,100.00%
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,7,Willow Brook,,479,3398,N,DSN-01 (CB-2),10/19/11,10/14/11,5,N,2.5,6.22,6.38,40,120,0.92,0.5,0.15,0.02,0.25,0.0065,100.00%,100.00%,10,36,100.00%
General/GT,General Cable,General Cable,163,Willimantic River,,744,3357,,Outfall 001,11/16/11,11/10/11,6,N,0.7,4.9,7.43,21,15,0.06,1.2,0.27,0.012,0.103,0.004,100.00%,70.70%,4,19,0.00%
General/GT,Metals Testing Company,Metals Testing Company,132,MS4 -CT River Major Basin,,316,8734,N,SW001,11/16/11,11/10/11,6,N,2.5,5.97,6.58,69,34,0.05,3.6,0.79,0.02,0.36,0.013,100.00%,100.00%,38,46,70.00%
General/GT,Jennings Oil Company,Jennings Oil Company,34,Padanaram Brook/ Still River Regional Basin,6603-00,2484,5983,Y,D001,10/19/11,10/14/11,5,N,2.5,6.04,8.28,81,340,0.5,0.5,0.35,0.096,0.34,0.18,100.00%,100.00%,150,270,100.00%
General/GT,"Aldi, Inc. South Windsor Division","Aldi, Inc. South Windsor Division",132,Scantic River,,2167,4222,N,Outfall #1,11/10/11,10/30/11,11,N,0.8,6.5,7.57,23,21,0.1,0.79,4.3,0.004,0.017,0.002,100.00%,100.00%,82,266,100.00%
General/GT,"Emhart Teknologies, LLC",Emhart Fastening Teknologies,34,Sympaug Brook,,1007,3451,Y,SW001,10/27/11,10/19/11,8,N,0.5,5.9,6.9,28.9,90,0.025,1.24,0.81,0.041,0.058,0.014,100.00%,100.00%,145.8,343,100.00%
General/GT,"Cytec Industries, Inc.","Cytec Industries, Inc.",148,Quinnipiac River,5200-00 02,2322,2821,N,DSN 002,10/19/11,10/14/11,5,N,4.1,7.4,6.9,7,0.5,0.025,2.4,0.88,0.001,0.02,0.0025,100.00%,100.00%,110,357,100.00%
General/GT,"Turbine Controls, Inc.","Turbine Controls, Inc.",11,Beaman's Brook,10/1/01,2154,3724,N,CB-A,11/16/11,11/11/11,5,N,0.71,7.2,6.25,43,9.5,0.18,0.33,0.04,0.005,0.028,0.001,100.00%,100.00%,2,9,100.00%
General/GT,"Turbine Controls, Inc.","Turbine Controls, Inc.",11,Beaman's Brook,10/1/01,2154,3724,N,CB-B,11/16/11,11/11/11,5,N,0.71,7.2,5.29,5,2.5,0.005,0.29,0.1,0.003,0.051,0.001,59.50%,59.50%,0,4,0.00%
General/GT,Regional Refuse District 1,RRDD #1 Barkhamsted,5,Unnamed Brook Farmington River,,205,4953,N,SW 3,10/19/11,,,N,0.8,6.9,6.9,84,129,0.2,1.7,0.23,0.014,0.09,0.0073,100.00%,100.00%,11,47,100.00%
General/GT,Regional Refuse District 1,RRDD #1 Barkhamsted,5,Unnamed Brook Farmington River,,205,4953,N,SW 1,10/19/11,,,N,0.8,6.9,7,10,8.5,0.027,1,0.23,0.0025,0.012,0.0025,100.00%,100.00%,9,40,100.00%
General/GT,Regional Refuse District 1,RRDD #1 Barkhamsted,5,Unnamed Brook Farmington River,,205,4953,N,SW 2,10/19/11,,,N,0.8,6.9,7,62,115,0.187,1,0.23,0.02,0.221,0.0166,100.00%,100.00%,18,88,100.00%
General/GT,"Turbine Controls, Inc.","Turbine Controls, Inc.",11,Beaman's Brook,10/1/01,1136,3724,N,CB-A,11/16/11,11/11/11,5,N,1.5,7.2,5.88,130,12,0.38,0.76,0.1,0.006,0.032,0.01,100.00%,100.00%,4,27,100.00%
General/GT,"Turbine Controls, Inc.","Turbine Controls, Inc.",11,Beaman's Brook,10/1/01,1136,3724,N,CB-B,11/16/11,11/11/11,5,N,0.7,7.2,5.33,14,7.5,0.02,0.4,0.1,0.003,0.04,0.001,100.00%,85.20%,0,2,35.00%
General/GT,"First Student, Inc.",First Student- Branford #12417,14,,,2063,4151,N,Outfall 001,10/27/11,10/20/11,7,N,1,6.4,5,34,10,0.38,1.98,0.5,0.055,0.073,0.015,100.00%,100.00%,20,177,100.00%
General/GT,"First Student, Inc.",First Student- Manchester #11727,77,Wetlands,,1216,4151,N,Outfall 001 ,11/16/11,11/10/11,6,N,2.8,5.13,6.23,37.7,38,0.08,0.53,0.1,0.005,0.01,0.03,,,,,
General/GT,Motiva Enterprises LLC,Motiva Enterprises LLC Bridgeport Terminal,15,Johnsons Creek (LIS WB Inner-Bridgeport Harbor),SW Shoreline,1229,5171,Y,Outfall 001,11/16/11,11/10/11,6,N,2.1,5.68,5.91,10,8,0.1,0.72,0.35,0.0125,0.099,0.0025,100.00%,100.00%,8,67,90.00%
General/GT,Light Metals Coloring,Light Metals Coloring,131,Catch basin to Quinnipiac River,,384,3471,Y,Outfall #1,12/6/11,11/30/11,7,N,0.5,6.3,6.21,22.2,4,0.025,0.94,0.2,0.011,0.018,0.002,100.00%,100.00%,1.55,27,100.00%
General/GT,Light Metals Coloring,Light Metals Coloring,131,Catch basin to Quinnipiac River,,384,3471,Y,Outfall #2,12/6/11,11/30/11,7,N,0.5,6.3,6.78,18.7,3,0.025,0.82,0.17,0.007,0.028,0.001,100.00%,82.00%,1.44,9,30.00%
General/GT,Light Metals Coloring,Light Metals Coloring,131,Catch basin to Quinnipiac River,,384,3471,Y,Outfall #3,12/6/11,11/30/11,7,N,0.5,6.3,5.54,15,16,0.25,0.8,0.58,0.018,0.126,0.004,66.00%,46.70%,3.9,21,0.00%
General/GT,"O&G Industries, Inc. ",Danbury Concrete,34,Still River,,585,3273,Y,DSN001,10/19/11,10/14/11,5,N,0.7,6,7.75,39,88,0.24,0.62,0.11,0.007,0.026,0.003,100.00%,100.00%,174,480,100.00%
General/GT,"O&G Industries, Inc. ",Danbury Concrete,34,Still River,,585,3273,Y,DSN002,10/19/11,10/14/11,5,N,1.8,6,8.94,72,130,0.38,0.71,0.29,0.027,0.089,0.019,100.00%,100.00%,76,189,100.00%
General/GT,Sega Ready Mix,"Sega Ready Mix, Waterbury",151,Naugatuck River Basin,,1666,3273,Y,DSN001,10/19/11,10/14/11,5,N,2,6,9.09,55,180,0.23,0.66,0.09,0.099,0.164,0.031,100.00%,100.00%,34,64,100.00%
General/GT,"O&G Industries, Inc. ",Prospect Quarry,115,Naugatuck Basin,,1081,1429,N,DSN001,10/19/11,10/14/11,5,N,0.7,5,6.45,70,33,0.11,0.4,0.24,0.003,0.022,0.001,100.00%,100.00%,14,46,100.00%
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN001,10/19/11,10/14/11,5,N,5.8,5.3,7.1,120,100,0.34,1.1,0.34,0.051,0.192,0.022,100.00%,100.00%,20,75,100.00%
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN002,10/19/11,10/14/11,5,N,2.6,5.3,6.79,55,45,0.16,1.3,0.66,0.034,0.083,0.011,100.00%,100.00%,14,64,95.00%
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN003,10/19/11,10/14/11,5,N,1.4,5.3,6.72,90,190,0.22,0.96,0.18,0.038,0.132,0.023,100.00%,100.00%,10,19,100.00%
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN009,10/19/11,10/14/11,5,N,0.7,5.3,5.97,30,13,0.03,0.28,0.05,0.007,0.044,0.001,100.00%,75.20%,2,10,15.00%
General/GT,Sega Ready Mix,"Sega Ready Mix, New Milford",96,Still River Basin,,1667,3273,Y,DSN001,10/19/11,10/14/11,5,N,0.7,6,7.38,10,27,0.02,0.28,0.05,0.002,0.028,0.001,100.00%,100.00%,8,14,100.00%
General/GT,Sega Ready Mix,"Sega Ready Mix, New Milford",96,Still River Basin,,1667,3273,Y,DSN002,10/19/11,10/14/11,5,N,1.7,6,8.54,26,180,0.17,0.56,0.15,0.008,0.056,0.004,100.00%,100.00%,36,100,95.00%
General/GT,Purification Technologies Inc.,Purification Technologies Inc. Chester,26,,,1100,2689,N,SW001,11/10/11,10/29/11,12,N,2.7,7,6.7,59,102,0.07,4.34,0.3,0.011,0.064,0.015,100.00%,100.00%,30,88,100.00%
General/GT,Goodrich Pump & Engine Control Syst.,Goodrich Pump & Engine Control Syst.,155,Trout Brook,4403-00,391,3724,Y,"36"" Outfall",11/16/11,11/10/11,6,N,2.38,6.6,9.64,52,66,0.086,1.78,0.625,0.0254,0.16,0.372,100.00%,100.00%,22,113,100.00%
General/GT,"Sumitomo Bakelite North America, Inc.","Sumitomo Bakelite North America, Inc.",77,"Lydall Brook, Hockanum River Regional Basin",,1591,3087,,SW-2,10/19/11,10/14/11,5,N,0.7,4.75,4.39,130,33,0.73,4.4,0.92,0.031,0.167,0.003,100.00%,100.00%,14,85,100.00%
General/GT,"Sumitomo Bakelite North America, Inc.","Sumitomo Bakelite North America, Inc.",77,"Lydall Brook, Hockanum River Regional Basin",,1591,3087,,SW-3,10/19/11,10/14/11,5,N,1.5,4.75,4.07,120,63,0.32,2.4,0.49,0.015,0.236,0.002,100.00%,100.00%,6,39,100.00%
General/GT,"Buckeye Terminals, LLC","Buckeye Terminals, LLC - Wethersfield Terminal",159,CT River,,2089,4226,Y,Lagoon Outfall,11/16/11,11/10/11,6,N,0.7,6.58,6.67,5,2.5,0.005,0.28,0.005,0.001,0.008,0.001,100.00%,100.00%,8,21,95.00%
General/GT,"Buckeye Terminals, LLC","Buckeye Terminals, LLC - Wethersfield Terminal",159,CT River,,2089,4226,Y,Tank Outfall,11/16/11,11/10/11,6,N,0.7,6.58,6.38,5,2.5,0.03,0.41,0.19,0.004,0.009,0.001,100.00%,100.00%,8,21,100.00%
General/GT,EDAC Technologies Corporation,EDAC ACER,94,Town of Newington MS4 System,,2245,3724,N,D-001,11/10/11,10/30/11,11,N,0.5,6.1,5.93,25.6,19,0.18,1.48,0.05,0.008,0.033,0.001,100.00%,100.00%,4.98,214,100.00%
General/GT,EDAC Technologies Corporation,EDAC Gros-Ite,52,Scott Swamp Brook,,2135,3724,N,D-001,11/16/11,10/30/11,17,N,0.5,6.43,5.84,96.3,15,0.7,0.2,0.18,0.012,0.107,0.002,,,,,
General/GT,EDAC Technologies Corporation,EDAC,52,Town of Farmington MS4 System,,611,3724,N,D-001,11/16/11,11/12/11,4,N,0.5,6.43,5.23,98.4,65,0.32,0.3,0.05,0.036,0.098,0.004,,,,,
General/GT,EDAC Technologies Corporation,EDAC,52,Town of Farmington MS4 System,,611,3724,N,D-002,11/16/11,11/12/11,4,N,0.5,6.43,4.64,28.9,14,0.08,0.68,0.12,0.012,0.183,0.003,,,,,
General/GT,"Bic Consumer Product Mfg. Co., Inc.","Bic Consumer Product Mfg. Co., Inc.",84,Housatonic River via municipal sewers,,390,3999,N,Outfall 001,11/11/11,10/29/11,13,N,2.5,6,6.5,17,86,0.05,0.5,3.5,0.02,0.052,0.0065,,,,,
General/GT,Summit Corporation of America,Summit Corporation of America,140,Naugatuck River,,406,3471,Y,DSN 003,12/21/11,12/15/11,6,N,2.8,6.91,7.18,11.3,1,0.025,1.22,0.42,0.035,0.164,0.004,66.00%,43.50%,8.57,75.8,0.00%
General/GT,Summit Corporation of America,Summit Corporation of America,140,Naugatuck River,,406,3471,Y,CB 6,12/21/11,12/15/11,6,N,3.2,6.91,7.29,44.4,48,0.08,1.42,0.93,0.123,0.217,0.019,59.50%,30.80%,19.75,76.1,0.00%
General/GT,Summit Corporation of America,Summit Corporation of America,140,Naugatuck River,,406,3471,Y,CB 8,12/21/11,12/15/11,6,N,2,6.91,7.35,41.4,58,0.07,1.14,0.63,0.051,0.121,0.016,100.00%,70.70%,9.4,53.7,0.00%
General/GT,Reliable Plating & Polishing Co.,Reliable Plating & Polishing Co.,15,City of Bridgeport MS4 System,,881,3471,N,Outfall 005,11/16/11,11/10/11,6,N,0.5,6,6.8,110.1,22,0.19,4.6,3.81,0.433,0.18,0.035,6.25%,6.25%,70.7,201,0.00%
General/GT,"Global Steering Systems, LLC","Global Steering Systems, LLC",153,Sylvan Lake via Turkey Brook,,2203,3714,N,SWD-001,12/21/11,12/16/11,5,N,0.95,6.84,8,10,4.6,0.039,1.3,1.3,0.0025,0.018,0.0025,100.00%,100.00%,80,318,100.00%
General/GT,Kongsberg Automotive,Kongsberg- Suffield Facility,139,Wetlands to Little Brook,,1836,3052,,Outfall 001,10/27/11,10/20/11,7,N,2.5,4.7,6.08,37,12,0.05,0.5,0.24,0.02,0.042,0.0065,100.00%,100.00%,8,61,100.00%
General/GT,Kongsberg Automotive,Kongsberg- Suffield Facility,139,Wetlands to Little Brook,,1836,3052,,Outfall 002,10/27/11,10/20/11,7,N,2.5,4.7,6.27,19,2.5,0.05,0.5,0.26,0.02,0.052,0.0065,100.00%,100.00%,12,67,100.00%
General/GT,Washington Concrete Products,,110,Quinnipiac River Watershed,5200-00-06,441,3272,N,Outfall #1,12/21/11,,,N,2.3,5.5,11.6,58,310,0.25,2.63,1.6,0.025,0.033,0.015,50.00%,29.50%,423,1073,0.00%
General/GT,Washington Concrete Products,,110,Quinnipiac River Watershed,5200-00-06,441,3272,N,Outfall #4 ,12/21/11,,,N,4.6,5.5,9.7,111,616,1.08,3.88,0.9,0.074,0.214,0.031,100.00%,100.00%,315,270,100.00%
General/GT,"Brook & Whittle, Ltd.","Brook & Whittle, Ltd.",60,,5109-01,2425,2759,N,SWD-001,11/29/11,11/23/11,6,N,0.85,5.26,6.57,10,9.4,0.047,0.5,0.64,0.0025,0.033,0.0025,,,,,
General/GT,"Brook & Whittle, Ltd.","Brook & Whittle, Ltd.",14,,5109-01,2182,2759,N,SWD-001,11/29/11,11/23/11,6,N,0.95,5.26,6.39,10,10,0.042,0.5,0.23,0.0025,0.027,0.0025,,,,,
General/GT,EDAC Technologies Corporation,EDAC AERO,94,Webster Brook,,2256,3724,N,D-001,11/10/11,10/30/11,11,N,0.5,6.1,6.99,35.3,20,0.11,1.48,0.2,0.009,0.089,0.001,100.00%,100.00%,44.5,69,100.00%
General/GT,EDAC Technologies Corporation,EDAC AERO,94,Webster Brook,,2256,3724,N,D-002,11/10/11,10/30/11,11,N,2.4,6.1,1.99,22.2,19,0.06,1.5,0.15,0.016,0.126,0.001,6.25%,6.25%,60.8,8500,0.00%
General/GT,Quikrete-Connecticut,Quikrete 109-077,109,,,418,3270,,Stormwater 1,10/12/11,10/4/11,8,N,1,,9.6,69,370,0.54,0.25,0.56,0.048,0.1,0.0059,100.00%,100.00%,86,165,100.00%
General/GT,The Mohegan Tribal Gaming Authority,Fleet Operations Center,86,Thames River,,1906,4173,Y,390 W. Thames St.,12/27/11,12/23/11,4,N,1,5.8,5.8,1,1,0.013,0.25,0.11,0.0062,0.064,0.0041,100.00%,100.00%,12,67,95.00%
General/GT,The Mohegan Tribal Gaming Authority,Fleet Operations Center,86,Thames River,,1906,4173,Y,420 W. Thames St.,12/27/11,12/23/11,4,N,1,5.8,5.7,14,54,0.021,0.25,0.05,0.05,0.34,0.043,100.00%,75.20%,15,46,15.00%
General/GT,"Legere Group, Inc.","Legere Group, Inc.",4,Farmington River,,1603,2541,N,Catch Basin,12/6/11,11/29/11,7,N,0.7,5.7,6.07,5,2.5,0.03,0.68,0.3,0.003,0.019,0.001,100.00%,100.00%,4,15,75.00%
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,132,Newberry Brook,,1993,3398,N,DSN-01,11/16/11,11/10/11,6,N,1.25,6.45,6.62,70,120,0.16,0.5,0.3,0.02,1.5,0.0065,100.00%,32.10%,10,470,0.00%
General/GT,"Sporting Goods Properties, Inc.",Lake Success Business Park,15,Roadway Brook to Yellow Mill Channel,,1857,3900,N,Outfall 001,10/19/11,10/14/11,5,N,2.5,6,6.3,25,6,0.05,1.4,0.42,0.0145,0.0231,0.0444,100.00%,100.00%,10,41,100.00%
General/GT,"Sporting Goods Properties, Inc.",Lake Success Business Park,15,Sedimentation Basin to Tracer Brook,,1857,3900,N,Outfall 003,10/19/11,10/14/11,5,N,2.5,6,7.6,25,6,0.05,0.5,0.05,0.005,0.01,0.0005,100.00%,100.00%,172,461,100.00%
General/GT,Unicorr Packaging Group,Connecticut Container Corporation,101,Town of North Haven MS4 System,,1842,2653,N,DSN-001,11/10/11,10/30/11,11,N,0.5,6.05,9.18,545,300,0.71,1.6,2.03,0.054,0.608,0.033,100.00%,100.00%,207,546,100.00%
General/GT,"Inland Fuel Terminals, Inc.","Inland Fuel Terminals, Inc.",15,"Cedar Creek, Black Rock Harbor",,1060,5171,,I-1,11/16/11,11/10/11,6,N,1.6,5.39,4.56,20.4,15,0.025,1.89,0.29,0.03,0.17,0.01,100.00%,100.00%,37.9,251,95.00%
General/GT,Santa Fuel,Santa Fuel,15,"Cedar Creek, Black Rock Harbor",,1400,5171,,S-1,11/16/11,11/10/11,6,N,4.9,5.46,6.98,47.8,49,0.17,1.51,0.5,0.01,0.14,0.01,100.00%,100.00%,49.1,131.9,65.00%
General/GT,The Flame Treating and Eng. Co.,The Flame Treating and Eng. Co.,155,"Park River, South Branch",4400,414,3398,N,Outfall 001,12/6/11,11/29/11,7,N,2,5,5,26,12,0.025,0.59,0.7,0.027,0.04,0.015,,,,,
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1957,3672,,UR-1,11/16/11,11/10/11,6,N,0.7,5.1,6.13,25,38,0.13,0.93,0.19,0.019,0.046,0.001,100.00%,100.00%,0,40,100.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1957,3672,,UR-2,11/16/11,11/10/11,6,N,0.7,5.1,6.28,37,2.5,0.09,0.61,0.72,0.093,0.146,0.001,100.00%,100.00%,46,193,80.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1957,3672,,UR-4,11/16/11,11/10/11,6,N,0.7,5.1,6.21,16,6,0.09,0.68,0.32,0.038,0.055,0.001,66.00%,61.60%,2,40,0.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1957,3672,,UR-5,11/16/11,11/10/11,6,N,0.7,5.1,6.12,5,8,0.06,1.5,0.39,0.092,0.137,0.001,15.50%,10.20%,10,374,0.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1957,3672,,UR-7,11/16/11,11/10/11,6,N,0.7,5.1,5.46,16,6.5,0.07,0.43,0.17,0.008,0.266,0.001,100.00%,58.40%,4,16,0.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1958,3672,,OMR-1,11/16/11,11/10/11,6,N,0.7,5.1,5.87,28,21,0.11,2,0.43,0.043,0.389,0.007,100.00%,70.70%,8,106,0.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1958,3672,,OMR-2,11/16/11,11/10/11,6,N,3.2,5.1,6.1,84,37,0.18,1.3,0.39,0.081,0.18,0.013,77.10%,70.70%,8,153,0.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1958,3672,,OMR-3,11/16/11,11/10/11,6,N,0.7,5.1,6.16,62,33,0.18,1.5,0.44,0.075,0.158,0.013,77.10%,63.90%,8,59,0.00%
General/GT,"TTM Printed Circuit Group, Inc.","TTM Printed Circuit Group, Inc.",134,Furnace Brook,,1958,3672,,OMR-5,11/16/11,11/10/11,6,N,0.7,5.1,5.89,23,12,0.01,2.2,0.3,0.018,0.102,0.001,82.00%,70.70%,0,23,0.00%
General/GT,"Gardner Denver Nash, LLC",Engineered Products Division,144,Unnamed tributary to Pequonock River,,1872,3563,N,DSN-001,10/27/11,10/20/11,7,N,2.5,6.5,9.25,27,2.5,0.05,0.5,0.12,0.02,0.056,0.0065,,,,,
General/GT,Supreme Industries,B+R corp VRF,66,Naugatuck River,,1631,,Y,Outfall B,12/6/11,11/30/11,6,N,0.7,7.9,7.86,180,2.1,0.58,2.8,0.025,0.004,0.004,0.001,100.00%,100.00%,88,271,100.00%
General/GT,Windham Materials,Windham Materials,163,Shetucket River,,1739,,,DSN-005,12/27/11,12/22/11,5,N,0.7,5.78,6.9,39,280,0.47,0.28,0.18,0.087,0.046,0.004,100.00%,100.00%,10,47,75.00%
General/GT,"Helicopter Support, Inc.","Helicopter Support, Inc.",144,Trumbull MS4,,1744,3728,N,DSN-001,10/27/11,10/20/11,7,N,2.5,6.5,8.41,15,2.5,0.05,0.5,0.26,0.02,0.01,0.0065,,,,,
General/GT,Logistec USA,Logistec New London,95,Thames River,,1421,4491,Y,DSN001,11/10/11,10/30/11,11,N,0.5,6.26,6.81,303,63,1.59,16,1.3,0.867,0.342,0.065,100.00%,17.50%,62.6,387,15.00%
General/GT,Logistec USA,Logistec New London,95,Thames River,,1421,4491,Y,DSN010,11/10/11,10/30/11,11,N,0.5,6.26,7.33,417,80,3.68,35,0.56,0.165,0.152,0.007,100.00%,100.00%,34.96,190,70.00%
General/GT,Logistec USA,Logistec New London,95,Thames River,,1421,4491,Y,DSN024,11/10/11,10/30/11,11,N,3.6,6.26,7.21,108.2,128,7.8,1.8,5.65,0.533,0.609,0.041,93.90%,57.40%,180,673,0.00%
General/GT,Citgo Petroleum Corporation,Citgo - Rocky Hill Terminal,119,CT River,,150,5171,N,Outfall #1 (CIT-1),10/19/11,10/14/11,5,N,2.5,7.1,6.2,23,30,0.05,0.5,0.05,0.02,0.39,0.0065,51.70%,37.20%,11,56,0.00%
General/GT,Bedoukian Research Inc,Bedoukian Research Inc,34,Still River Watershed,,351,2869,N,002- Parking Lot,10/27/11,10/20/11,7,N,0.5,5,6.73,11,2,0.24,0.21,0.69,0.025,0.03,0.025,100.00%,100.00%,0.5,17,100.00%
General/GT,Bedoukian Research Inc,Bedoukian Research Inc,34,Still River Watershed,,351,2869,N,003- Wetlands,10/27/11,10/20/11,7,N,0.5,5,5.83,10,5,0.1,0.91,0.78,0.025,0.2,0.025,100.00%,100.00%,10,15,60.00%
General/GT,FuelCell Energy Inc.,1 Great Pasture Road,34,Sympaug Brook,,1784,3629,N,1 & 3 GPR Drain,10/19/11,10/13/11,6,N,1.4,7.1,7.62,30,70,0.17,1.2,0.7,0.014,0.162,0.005,100.00%,100.00%,6,17,100.00%
General/GT,Hamilton Sundstrand,Hamilton Sundstrand,165,Rainbow Brook/Farmington River Basin,,388,3728,Y,Outfall 001A,10/19/11,10/13/11,6,N,0.7,5.5,7.1,48,19,0.4,6.7,0.43,0.002,0.024,0.001,100.00%,100.00%,16,94,100.00%
General/GT,Hamilton Sundstrand,Hamilton Sundstrand,165,Rainbow Brook/Farmington River Basin,,388,3728,Y,Outfall 002,10/19/11,10/13/11,6,N,0.7,5.5,7.32,19,2.5,0.04,0.38,0.33,0.013,0.067,0.001,100.00%,100.00%,22,60,100.00%
General/GT,Hamilton Sundstrand,Hamilton Sundstrand,165,Rainbow Brook/Farmington River Basin,,388,3728,Y,Outfall 003,10/19/11,10/13/11,6,N,0.7,5.5,7.2,52,42,0.11,1.1,1.1,0.008,0.167,0.014,100.00%,100.00%,74,224,100.00%
General/GT,Hamilton Sundstrand,Hamilton Sundstrand,165,Rainbow Brook/Farmington River Basin,,388,3728,Y,Outfall 004,10/19/11,10/13/11,6,N,0.7,5.5,7.24,5,8,0.03,0.88,0.18,0.018,0.061,0.002,100.00%,100.00%,28,72,100.00%
General/GT,Hamilton Sundstrand,Hamilton Sundstrand,165,Rainbow Brook/Farmington River Basin,,388,3728,Y,Outfall 006,10/19/11,10/13/11,6,N,0.7,5.5,7.02,50,6,0.04,1.5,1.7,0.01,0.082,0.003,100.00%,100.00%,27,216,100.00%
General/GT,Hamilton Sundstrand,Hamilton Sundstrand,165,Rainbow Brook/Farmington River Basin,,388,3728,Y,Outfall 009,10/19/11,10/13/11,6,N,0.7,5.5,6.85,52,13,0.08,1.7,1.4,0.013,0.045,0.002,100.00%,100.00%,20,92,100.00%
General/GT,Hamilton Sundstrand,Hamilton Sundstrand,165,Rainbow Brook/Farmington River Basin,,388,3728,Y,Outfall 013,10/19/11,10/13/11,6,N,0.7,5.5,7.49,37,2.5,0.07,1,0.57,0.008,0.058,0.001,100.00%,100.00%,59,530,100.00%
