Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bozrah,Town of Bozrah Public Works Garage,013,,3900-00-4-L1,001788,9199,N,DSN001,03/12/13,03/08/13,4,N,1.6,6.50,6.83,292,140,0.35,0.81,0.23,0.027,0.101,0.011,34.20%,33.00%,200,13740,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Goshen,Public Works Garage,055,,,001276,,,Town Garage Storm Sewer,06/07/13,,,N,4.21,7.16,6.75,2.18,2.5,0.08,0.73,0.28,0.02,0.02,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Wallingford,Department of Public Works,148,"Quinnipiac River, South Central Coast",5200,001347,9999,N,Outfall CB 19,05/08/13,04/20/13,18,N,5.4,5.72,8.30,271,410,1.05,4.85,0.53,0.061,0.337,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bozrah,Town of Bozrah Public Works Garage,013,,3900-00-4-L1,001788,9199,N,DSN001,06/07/13,06/03/13,4,N,0.7,6.50,7.14,32,29,0.1,0.62,0.13,0.008,0.014,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of West Hartford,Department of Public Works,155,"Trout Brook, Park River",4403,000978,9199,Y,outfall 2 (WHTFD DPW OF-2),08/13/13,08/09/13,4,N,0.7,6,7.58,56,23,0.55,12.9,0.28,0.007,0.081,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Milford,Department of Public Works,084,"Billberry Swamp, Housatonic River Basin",,000994,9199,N,Outfall 001,08/13/13,,,N,2.5,6,6.48,160,110,0.26,1.8,1.5,0.02,0.1,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Saybrook,Public Works Facility & Transfer St,106,Unnamed Tributary Ingham Pong/Oyster River Watershed,,001349,9199,N,TS3,08/13/13,08/09/13,4,N,4.9,4.6,5.7,102,110,0.43,2.16,0.27,0.036,0.166,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF ,Town of Old Saybrook,Public Works Facility & Transfer St,106,Unnamed Tributary Ingham Pong/Oyster River Watershed,,001349,9199,N,PW1,08/13/13,08/09/13,4,N,0.7,4.6,6,82,71,0.29,2.17,0.65,0.024,0.061,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF ,Town of Old Saybrook,Public Works Facility & Transfer St,106,Unnamed Tributary Ingham Pong/Oyster River Watershed,,001349,9199,N,TS2,08/13/13,08/09/13,4,N,0.7,4.6,5.8,56,81,0.26,1.11,0.27,0.008,0.055,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Darien DPW,Town Transfer Station & Salt Storage,035,"Cummings Brook, Stony Brook River",,000223,9199,N,Sample 1 Brush Pile,08/22/13,,,N,2.5,6.12,6.49,1100,620,6.4,41,0.05,0.1,0.32,0.13,100.00%,70.70%,170,845,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF ,Town of Darien DPW,Town Transfer Station & Salt Storage,035,"Cummings Brook, Stony Brook River",,000223,9199,N,sample 2 dome,08/22/13,,,N,2.5,6.12,6.67,46,2.5,0.12,1.8,0.67,0.02,0.083,0.0065,100.00%,100.00%,19,638,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Shelton,Highways & Bridges Facility,126,Housatonic River/ Housatonic River Basin,,000999,9199,Y,Last CB @ Facility Outlet,08/13/13,08/09/13,4,N,2.5,4.31,7.21,65,34,0.16,1.7,2.9,0.02,0.084,0.0065,100.00%,100.00%,61,499,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Avon ,DPW Garage,004,Farmington River,,001202,9199,N,Outfall No. (DPW of -1),08/09/13,08/02/13,7,N,1.9,6,7.01,43,53,0.2,2.76,0.21,0.009,0.044,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Enfield,Town of Enfield Highway Garage,049,Freshwater Brook ,4003-00,001206,9199,N,H-1,06/07/13,06/03/13,4,N,3.2,6,6.6,120,120,0.55,2.3,0.088,0.028,0.11,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF ,Town of Enfield,Town of Enfield Highway Garage,049,Freshwater Brook ,4003-00,001206,9199,N,H-2,06/07/13,06/03/13,4,N,0.5,6,6.7,43,56,0.26,0.68,0.17,0.005,0.034,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Enfield,Enfield Building and Grounds,049,Connecticut River,4000-00,002473,9199,Y,BG-1,06/07/13,06/03/13,4,N,2.4,6,7.2,100,58,0.33,1.5,0.16,0.0082,0.049,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Haddam,Town of Haddam Public works,061,,4014-00-3-R2,002104,4212,N,DSN-001,06/07/13,06/03/13,4,N,0.7,6.5,6.68,27,47,0.09,0.42,0.14,0.005,0.024,0.005,100.00%,100.00%,2,6,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Lebanon,Public Works Garage,071,Susquetonscut Brook,#3907-03-1,001746,9199,N,DSN 001,06/07/13,06/03/13,4,N,0.7,6.5,7.22,23,9,0.08,0.8,0.04,0.0025,0.002,0.002,100.00%,100.00%,24,250,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Windsor ,Public Works Garage,047,"Scantic River, Scantic River Drainage Basin",,001469,9199,N,Outfall 1 (EW PWG OF-1),08/09/13,08/04/13,5,N,0.7,6,7.65,32,440,1.57,1.51,0.97,0.022,0.066,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Stonington ,Highway Garage,137,Stonington Harbor,,000755,9199,N,Outfall 1 (Ston HG-1),08/13/13,08/09/13,4,N,0.7,6,7.16,37,2.5,0.16,0.98,0.42,0.01,0.032,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Watertown ,Public Works Highway Garage,153,Naugatuck River Basin,6900,001117,4953,,Public Works HW Garage 001,08/01/13,07/26/13,6,N,16.8,6.99,7.69,107.8,86.5,0.3,1.63,0.46,0.03,0.18,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Salem,Public Works Department,121,Harris Brook Drainage Basin,,002479,9199,N,#1,03/12/13,03/08/13,4,N,5.1,4.96,6.7,163,200,0.93,1.69,0.21,0.032,0.128,0.01,70.70%,70.70%,146,7320,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Westport,Department of Public Works,158,Muddy Brook,,001207,9199,Y,DSN-001,05/21/12,05/15/12,6,N,2.5,6.3,6.32,90,40,0.05,5.5,0.69,0.02,0.01,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of South Windsor,Department of Public Works Facility,163,,4000-19-1-L1,000176,9199,N,DSN-001,05/08/13,04/19/13,19,N,0.7,7.69,7.1,77,75,0.14,14.2,0.05,0.0025,0.005,0.001,100.00%,100.00%,168,1458,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Orange,Highway Garage,107,Indian River/Southcentral Coastal Basin,,002405,9199,N,CB-4,06/28/13,06/25/13,3,N,1.2,5.11,8.88,1077,17,0.34,2.5,0.95,0.103,0.253,0.003,100.00%,77.10%,12.75,473,20.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Westport,Department of Public Works,158,Muddy Brook,,001207,9199,Y,DSN-001,07/13/13,06/27/13,16,N,2.5,5.15,5.27,70,54,0.22,2.9,1,0.02,0.13,0.0065,100.00%,100.00%,11,64.5,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Ledyard,DPW&Transfer Station,072,,3003-07,000395,9199,N,outfall 1,02/27/13,,,Y,0.7,6.67,6.64,47,34,0.11,0.56,0.01,0.006,0.041,0.007,100.00%,100.00%,22,2230,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Ledyard,DPW&Transfer Station,072,,3003-07,000395,9199,N,outfall 2,02/27/13,,,Y,0.7,7.04,6.98,23,25,0.09,0.66,1.38,0.0025,0.038,0.002,100.00%,100.00%,46,204,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Glastonbury,Puplic Works Garage,054,Roaring Brook,4009,000621,9199,N,outfall 1 road,02/19/13,02/16/13,3,Y,3.6,7.18,7.21,160,57,0.24,1.41,1.49,0.013,0.072,0.007,100.00%,85.20%,118,4740,35.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Glastonbury,Puplic Works Garage,054,Roaring Brook,4009,000621,9199,N,outfall 2 range,02/19/13,02/16/13,3,Y,11,7.19,7.18,365,200,0.47,2.3,0.64,0.029,0.099,0.019,35.40%,17.70%,508,28200,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Coventry,Coventry Dept. of Public Works,032,"Unnamed Wetlands, eventually to Skunkamaug River",,002431,7699,N,DSN-01,08/08/13,08/04/13,4,N,0.7,4.3,6.75,5,2.5,0.01,0.27,0.04,0.0025,0.001,0.002,100.00%,100.00%,90,460,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,City of Milford,Department of Public Works,084,"Billberry Swamp, Housatonic River Basin",,000994,9199,N,Outfall 006A,08/13/13,08/09/13,4,N,2.5,6,7.2,220,240,0.7,3.4,0.17,0.051,0.13,0.059,,,140,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of North Branford,North Brandford PWG,099,Farm River,5112-00-2L2,001874,9199,Y,"41.35278N.-052.80528W, DSN-01",08/01/13,07/26/13,6,N,1,4.17,6.9,163,180,0.42,4.27,2.07,0.036,0.256,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Putnam,151 Fox Road,116,Little Dam Tavern Brook ,3700-13,001267,,N ,151 Fox Road,07/11/13,07/06/13,5,N,1.9,5,5.7,45,77,0.16,0.25,0.26,0.0055,0.069,0.001,100.00%,100.00%,28,241,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Plymouth,Plymouth WPCF,111,Pequabuck Rver,,001812,4952,,Outfall #001,07/10/13,07/01/13,9,N,1.5,4.07,5.56,30,8,0.025,1.4,0.93,0.02,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Plymouth,Plymouth WPCF,11,Pequabuck Rver,,001812,4952,,Outfall #001,08/13/13,08/09/13,4,N,0.5,5.01,7,10.3,20,0.025,0.58,0.28,0.01,0.05,0.01,100.00%,100.00%,8.28,16.2,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Granby ,Department of Public Works,056,"Kendell Brook, Farmington River Drainage Basin",,001197,9199,N,Outfall 1 (Granby DPW),08/09/13,08/03/13,6,N,0.7,6,6.91,15,78,0.21,0.73,0.75,0.006,0.037,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Seymour,Seymour PWG,124,Naugatuck River Basin,6900-00,001490,9199,Y,43.36761 N. -73.08676W DSN-01,08/01/13,07/23/13,9,N,1,4.17,6.8,115,162,0.25,3.67,1.71,0.029,0.283,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Seymour,Seymour PWG,124,Naugatuck River Basin,6900-00,001490,9199,Y,"41.36723N. -7308768, DSN-02",08/01/13,07/23/13,9,N,1,4.17,6.3,61,32,0.16,3.49,1.53,0.036,0.293,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Bethany,Bethany PWG,008,Wetlands Waterbody,5303-00,002508,9199,Y,"41.44329, -72.9935W (PWG) DSN-01",08/01/13,07/26/13,6,N,1,4.17,6.7,13,0.5,0.2,1.15,1.67,0.011,0.041,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 1,08/09/13,07/24/13,16,N,1,7.23,6.1,34,49,0.2,0.99,0.33,0.014,0.082,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 2,08/09/13,07/24/13,16,Y,2,7.23,6.3,45,74,0.23,0.92,0.3,0.012,0.078,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 3,09/08/13,07/24/13,46,N,1,7.23,6.7,61,114,1.01,2.66,0.92,0.025,0.064,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 4,08/09/13,07/24/13,16,N,1,7.23,6.5,43,120,0.33,1.19,0.17,0.015,0.107,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Groton,Water Pollution Control Facility (WPCF),059,Fort Hill Brook,,001674,4952,N,WPCF Outfall 3,08/09/13,07/24/13,16,N,1,7.23,6,5,6,0.07,0.83,0.22,0.02,0.052,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Groton,Water Pollution Control Facility (WPCF),059,Fort Hill Brook,,001674,4952,N,WPCF Outfall 6,08/09/13,07/24/13,16,N,1,7.23,6.4,73,39,0.27,3.37,0.27,0.005,0.047,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Hamden,Public Works Garage,062,Mill River ,5302,001682,9199,N,Outfall 001,08/01/13,07/26/13,6,N,1,6,6.9,32,24,0.025,0.89,1.57,0.005,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Hamden,Public Works Garage,062,Mill River ,5302,001682,9199,N,Outfall 002,08/01/13,07/26/13,6,N,1,6,7.4,32,70,0.15,0.68,0.45,0.01,0.074,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Chester,Public Works Department,026,Unnamed Tributary to Wetlands of Chester Creek,,001741,9199,N,#2,08/13/13,08/09/13,4,N,1.4,4.6,5.3,74,24,0.18,1.55,0.72,0.01,0.163,0.001,100.00%,100.00%,20,93,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF ,Town of Chester,Public Works Department,026,Unnamed Tributary to Wetlands of Chester Creek,,001741,9199,N,#1,08/13/13,08/09/13,4,N,0.7,4.8,5.2,18,30,0.1,0.82,0.96,0.0025,0.03,0.001,100.00%,100.00%,5,25,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Middlebury,Middlebury PWG/ CTL No. 12084,081,Wetlands/Waterbody,6916-10,000958,9199,Y,"N41, 53716 W73.08793 DSN-1",08/13/13,08/02/13,11,N,1,4.11,6.8,11,11,0.1,0.77,0.05,0.005,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Lyme ,Town Garage,075,Catch Basin SW corner (Falls Brook),,000730,9199,N,Catch Basin SW Corner,03/19/13,03/12/13,7,N,1,5.1,6.4,11,32,0.055,0.25,1.2,0.004,0.028,0.001,100.00%,100.00%,41,444,80.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Sprague,Town Garage,133,,,001514,,,Town of Sprague Town Garage,06/03/13,,,N,0.5,6.45,5.94,35,4,0.14,1.67,0.36,0.003,0.027,0.001,100.00%,100.00%,12,22,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Glastonbury,Public Works Garage,054,"Roaring Brook, CT River Basin",4009,000621,9199,N,Outfall No.1,06/24/13,06/18/13,6,N,0.5,7.32,7.51,35,10,0.1,0.96,3.06,0.006,0.031,0.004,100.00%,100.00%,64,308,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Glastonbury,Public Works Garage,054,"Roaring Brook, CT River Basin",4009,000621,9199,N ,Outfall No.2,06/24/13,06/18/13,6,N,0.5,8.12,8.21,56,5,0.05,0.44,4.13,0.0025,0.002,0.001,100.00%,100.00%,348,46,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Glastonbury,Bus Yard,054,"Hubbard Brook, CT River Basin",4007,001867,4151,N,Outfall No.1,06/24/13,06/18/13,6,N,0.5,6.98,7.06,74,38,0.19,1.79,0.65,0.01,0.137,0.003,100.00%,100.00%,18,58,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Glastonbury,Water Pollution Control Facility (WPCF),054,"Hubbard Brook, CT River Basin",4007,002133,4952,,Outfall No.1,06/24/13,06/18/13,6,N,0.5,3.73,3.73,673,24,0.61,19.2,2,0.045,3.36,0.02,45.10%,34.20%,36,258,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Middletown Public Works Department,Public Works Garage,083,Coqinchaug River,,001141,,Y,Outfall 1,06/27/13,06/18/13,9,N,0.5,6.6,7.62,139.3,375,1.33,3.26,1.98,0.072,0.323,0.06,100.00%,100.00%,165.8,1518,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Middletown Public Works Department,Public Works Garage,083,Coqinchaug River,,001141,,Y,Outfall 2,06/27/13,06/18/13,9,N,0.5,6.6,6.77,131.2,405,0.58,2.06,0.19,0.156,0.188,0.019,100.00%,100.00%,138.7,1740,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Middletown Public Works Department,Public Works Garage,083,Coqinchaug River,,001141,,Y,Outfall 3,06/27/13,06/18/13,9,N,0.5,6.6,6.99,68.8,643,0.54,1.68,2.06,0.167,1.763,0.0151,100.00%,100.00%,185.4,244,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Middletown Public Works Department,Public Works Garage,083,Coqinchaug River,,001141,,Y,Outgall 4,06/27/13,06/18/13,9,N,0.5,6.6,7.01,38.4,108,0.26,1.36,1.76,0.038,0.076,0.021,100.00%,100.00%,52.3,262,10.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Hebron,Public Works Garage / Transfer Station,067,Judd Brook,,001408,9199,N,#1,09/22/13,09/12/13,10,N,0.7,5.6,6.1,21,5.5,0.16,0.59,0.5,0.0025,0.025,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,John J. Kennedy Fleet Maintenance and Highway Storage Facility,Fleet Facility,057,Indian Harbor/Long Island Sound, ,000786,919,N,Outfall Location One,07/26/12,,,N,2.5,6.48,6.47,51,28,0.05,1.2,1.1,0.02,0.031,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,John J. Kennedy Fleet Maintenance and Highway Storage Facility,Fleet Facility,057,Indian Harbor/Long Island Sound, ,000786,919,N,Outfall Location Two,07/26/12,,,N,2.5,6.48,6.69,70,46,0.05,1.4,1.1,0.02,0.038,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Putnam,151 Fox Road,116,,,001267,,N,151 Fox Road,12/21/12,12/18/12,3,N,2.50,6,6.3,33,170,0.2,0.25,0.14,0.0058,0.082,0.0049,100.00%,100.00%,4,26,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Putnam,151 Fox Road,116,Wetlands Little Dam Tavern,3700-13,001267,,N,151 Fox Road,09/04/12,08/29/12,6,N,0.55,5.5,5.8,8.1,31,0.082,0.25,0.32,0.0034,0.083,0.0021,100.00%,100.00%,14,165,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Southington,Transfer Station,131,Quinnipiac River,,000839,4953,Y,Outfall 1 Transfer Station,08/01/13,07/26/13,6,N,0.7,4.62,7.66,34,7,0.12,1.56,0.005,0.0025,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,East Harford,Transfer Station,043,Hockanum River,,000106,,N,Ts-1 Scale House Area,03/12/13,02/27/13,13,N,1,5.9,7.2,15,33,0.22,0.63,0.05,0.018,0.044,0.015,100.00%,100.00%,45,1796,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,East Harford,Transfer Station,043,Hockanum River,,000106,,N,Ts-2 Vehicle Storage Area,03/12/13,02/27/13,13,N,2.6,5.9,6.9,37,76,0.24,1.17,0.81,0.029,0.092,0.015,100.00%,100.00%,73,1280,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,East Harford,Transfer Station,043,Hockanum River,,000106,,N,TS-3 Compost Area,03/12/13,02/27/13,13,N,1,5.9,7.4,52,35,1.01,1.32,0.1,0.015,0.015,0.015,100.00%,100.00%,35,334,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,East Harford,Public Works Garage,043,Hockanum River,,000106,,N,PW-1 Garage Drainage Area,03/12/13,02/27/13,13,N,8.7,5.9,6.9,28,140,0.42,1.36,0.2,0.046,0.279,0.048,100.00%,70.70%,106,2800,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,East Hartford,Public Works Garage,043,Hockanum River,,000106,,N,PW-2 West Drainage  Area,03/12/13,02/27/13,13,N,2.1,5.9,6.7,34,47,0.16,0.96,1.68,0.016,0.326,0.015,100.00%,74.00%,203,3790,5.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,East Hartford,Parks Department,043,Hockanum River,,000106,,N,PR-1 Trench Drain Outlet,03/12/13,02/27/13,13,N,1,5.9,6.9,24,128,0.49,2.37,0.41,0.044,0.509,0.015,100.00%,100.00%,54,1796,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,East Hartford,Parks Department,043,Hockanum River,,000106,,N,PR-2 Pipe Outfall to Wetlands,03/12/13,02/27/13,13,N,1,5.9,7.2,70,79,0.64,1.68,0.05,0.03,0.069,0.015,100.00%,100.00%,53,917,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 G-MF,Town of Cromwell,Highway Garage,033,"Cromwell Creek, Connecticut River",,001606,4214,Y,Highway Garage,05/08/13,,,N,0.5,6.85,7.08,201,69,0.8,2.32,0.29,0.051,0.3,0.054,100.00%,100.00%,84.62,414,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,John J. Kennedy Fleet Maintenance and Highway Storage Facility,Fleet Facility,057,Indian Harbor/Long Island Sound, ,000786,919,N,Outfall Location One,05/23/13,,,N,9.9,5.63,8.72,120,110,0.23,1.5,0.33,0.02,0.13,0.0065,100.00%,100.00%,42,2160,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,John J. Kennedy Fleet Maintenance and Highway Storage Facility,Fleet Facility,057,Indian Harbor/Long Island Sound, ,000786,919,N,Outfall Location Two,05/23/13,,,N,9.5,5.63,7.49,82,18,0.17,1.3,0.32,0.02,0.01,0.0065,100.00%,100.00%,14,320,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,John J. Kennedy Fleet Maintenance and Highway Storage Facility,Fleet Facility,057,Indian Harbor/Long Island Sound, ,000786,919,N,Outfall Location One,08/13/13,,,N,2.5,6.00,7.30,44,27,0.05,0.5,0.34,0.02,0.036,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
